108 0.000000 6.000000 0.016587
109 0.000000 3.000000 0.014127
110 0.000000 4.000000 0.012098
111 0.000000 0.000000 0.009936
112 0.000000 0.000000 0.008505
113 0.000000 0.000000 0.007329
114 0.000000 0.000000 0.006214
115 0.000000 7.000000 0.005222
116 0.000000 5.000000 0.004510
117 0.000000 0.000000 0.003804
118 0.000000 0.000000 0.003189
119 0.000000 5.000000 0.002718
120 0.000000 0.000000 0.002382
121 0.000000 0.000000 0.002054
122 0.000000 9.000000 0.001746
123 0.000000 0.000000 0.001541
124 0.000000 1.000000 0.001345
125 0.000000 3.000000 0.001158
126 0.000000 0.000000 0.001063
127 0.000000 4.000000 0.000921
128 0.000000 0.000000 0.000826
129 0.000000 3.000000 0.000747
130 0.000000 0.000000 0.000667
131 0.000000 5.000000 0.000573
132 0.000000 0.000000 0.000530
133 0.000000 0.000000 0.000445
134 0.000000 4.000000 0.000362
135 0.000000 2.000000 0.000326
136 0.000000 3.000000 0.000306
137 0.000000 0.000000 0.000244
138 0.000000 0.000000 0.000223
139 0.000000 1.000000 0.000195
140 0.000000 0.000000 0.000202
141 0.000000 0.000000 0.000188
142 0.000000 0.000000 0.000143
143 0.000000 0.000000 0.000157
144 0.000000 0.000000 0.000196
145 0.000000 6.000000 0.000300
146 0.000000 0.000000 0.000530
147 0.000000 0.000000 0.001023
148 0.000000 0.000000 0.001770
149 0.000000 11.000000 0.001750
150 0.000000 10.000000 0.001223
151 0.000000 0.000000 0.001370
152 0.000000 0.000000 0.001978
153 0.000000 4.000000 0.001183
154 0.000000 0.000000 0.000020
155 0.000000 4.000000 0.000016
156 0.000000 3.000000 0.000014
157 0.000000 0.000000 0.000012
158 0.000000 0.000000 0.000011
159 0.000000 0.000000 0.000009
160 0.000000 0.000000 0.000009
161 0.000000 3.000000 0.000008
162 0.000000 3.000000 0.000008
163 0.000000 2.000000 0.000007
164 0.000000 5.000000 0.000006
165 0.000000 1.000000 0.000006
166 0.000000 0.000000 0.000005
